	logFC	AveExpr	t	P.Value	adj.P.Val	B
IRF1-AS1	-0.0916713397683395	8.18578214953271	-1.16980971273213	0.244667463590776	0.331983792390325	-6.2660591345525
ADAT2	-0.0916603667953672	6.43208635514019	-1.16955868064786	0.244768085673217	0.332084174957625	-6.26634907845804
SIRPG	-0.103532196911197	4.70941271028037	-1.16954557784699	0.244773338524039	0.332084174957625	-6.26636421062415
SCG3	0.145439038610038	3.12831271028037	1.16937464061439	0.244841873801479	0.332155516615113	-6.26656160752229
LOC101928317	-0.0378711891891891	3.52719364485981	-1.16876964024198	0.245084551293759	0.332445234045371	-6.26726003103598
PDHA2	-0.0413833899613897	4.70461242990654	-1.16876263477545	0.245087362325419	0.332445234045371	-6.26726811621175
LINC00555	-0.0445730038610039	4.06585252336449	-1.16830069547692	0.245272771913869	0.332675060400861	-6.26780114711324
LOC105376292	-0.0545438571428571	7.70979710280374	-1.16822343212279	0.24530379301286	0.332695466047922	-6.26789028110627
CPO	-0.0522866447876449	4.38388	-1.16778055947919	0.245481659435986	0.332915016352652	-6.26840108525812
BEAN1	-0.0801935984555983	4.06872392523364	-1.16731709171363	0.245667895468731	0.333145887942228	-6.26893544143048
CSTPP1	0.0878370038610042	7.33077102803738	1.16707657771548	0.24576458120138	0.333255299794071	-6.26921266108388
ZSCAN2	-0.0575262046332045	5.72632495327103	-1.16691778239092	0.245828431157993	0.333308863856902	-6.26939566018374
ZFP91	-0.0751833976833975	8.19139514018692	-1.16689872460404	0.245836094889462	0.333308863856902	-6.26941762115024
NCF4	-0.112842061776062	6.87745700934579	-1.16660709688076	0.245953388695564	0.33344618269508	-6.26975363055519
EHD2	-0.044661579150579	6.39390700934579	-1.16619476229774	0.246119299156013	0.333649390379846	-6.27022857702204
CHL1-AS1	-0.0316962818532821	3.78836168224299	-1.16609675028047	0.246158747806691	0.333677575262672	-6.27034144782282
BLVRB	-0.140663467181468	10.6364014953271	-1.16606348580211	0.246172137378046	0.333677575262672	-6.27037975314921
ASCL5	-0.0408790965250968	4.64056747663551	-1.16592144295997	0.246229318089096	0.333733358493057	-6.27054330896074
GLYATL2	-0.0356132625482625	3.64688700934579	-1.16566826603018	0.246331260301518	0.333849799187688	-6.27083478241198
UTS2R	-0.0494219034749033	8.02421710280374	-1.16527406189412	0.246490047111445	0.334043260513388	-6.27128849255775
LINC02937	-0.0430928725868731	5.43856813084112	-1.1649439005145	0.24662309322941	0.334175534869569	-6.27166837743447
SMCR8	-0.0549159111969111	6.84065775700935	-1.16494233249484	0.24662372522069	0.334175534869569	-6.27167018135318
CEP78	-0.061523061776062	6.02563018691589	-1.16485971342395	0.246657026515082	0.334175534869569	-6.27176522661478
PBX3-DT	-0.0525220656370661	3.43374112149533	-1.16484353684635	0.246663547187176	0.334175534869569	-6.27178383543569
IFNA1	-0.0376452393822394	3.07836308411215	-1.1648327626921	0.246667890245877	0.334175534869569	-6.27179622940744
MYO1G	-0.0980572895752895	5.77111280373832	-1.16469862213077	0.246721966819181	0.334227051590074	-6.27195052769188
GTPBP6	0.0727580540540536	8.1511146728972	1.16450485844054	0.246800094350043	0.334311140619612	-6.27217337827706
SAMMSON	0.0355315637065636	3.19657981308411	1.16425742854498	0.24689988619953	0.334424562912646	-6.27245789863956
SF3B6	0.0530646949806945	4.64556738317757	1.1640557735474	0.246981237603924	0.334512994592788	-6.2726897387206
PITX1-AS1	0.0950904440154445	7.31478897196262	1.16389998229902	0.247044099746677	0.334576374422789	-6.27286882305053
FUT10	-0.0499500540540544	4.76603644859813	-1.16352637865124	0.24719489601256	0.334758829067149	-6.27329819072714
SNORA17B	0.0451223127413125	6.78118224299065	1.1634718753255	0.247216900451578	0.334766857523974	-6.27336081797959
LINC02355	0.0528337027027022	5.60207140186916	1.16338897886069	0.247250370620807	0.334790410157206	-6.27345606499285
ZNF594-DT	-0.0450449111969113	5.38491542056075	-1.16250381280521	0.247607964747353	0.335252812607209	-6.2744726973414
GCC2	-0.0822211544401546	8.71918775700935	-1.16222688712167	0.247719914025771	0.33538258173543	-6.27479059755129
TFB2M	-0.0256817451737452	2.76764831775701	-1.16209052601428	0.247775052221524	0.335435423706996	-6.27494710781348
TP53INP1	-0.154267254826254	11.1852180373832	-1.1614427439025	0.248037104657176	0.335768359057468	-6.27569036374268
L3MBTL2	0.0571336486486485	6.4600685046729	1.16118804149173	0.248140195289008	0.335886078178517	-6.27598249497826
KTN1	-0.0652774555984554	5.80431214953271	-1.16068310357578	0.248344658439775	0.336121426871991	-6.27656144945278
FIBIN	-0.202496737451738	5.83526009345794	-1.16067418077745	0.248348272598767	0.336121426871991	-6.27657167799607
TSC22D1	0.133971544401546	11.2768719626168	1.16063909254951	0.248362485366852	0.336121426871991	-6.27661190022358
LURAP1L-AS1	-0.0306003243243244	3.60299542056075	-1.16043318778032	0.248445900372085	0.336212466165084	-6.27684790844177
MRPS5	0.0767066756756753	9.39086626168224	1.15985339312619	0.248680890339938	0.336491467101219	-6.27751225022049
SERPINC1	-0.421830444015444	12.0890658878505	-1.1598447682431	0.24868438718247	0.336491467101219	-6.27752213036226
ING5	-0.0459338416988412	7.48142009345794	-1.15928564179655	0.248911151865516	0.336749884355736	-6.27816247878037
RUNX1-IT1	-0.110022617760618	6.39337177570093	-1.15928147149422	0.248912843763962	0.336749884355736	-6.27816725375404
RGS17	0.076826725868726	3.96967317757009	1.15925425816815	0.248923884454852	0.336749884355736	-6.2781984124543
LOC100133920	-0.0382272393822395	3.7449323364486	-1.15906781087544	0.248999537135295	0.33681242348367	-6.27841187159887
SPOCK2	-0.0404809884169882	7.32765981308411	-1.1590606043876	0.249002461560272	0.33681242348367	-6.27842012146626
EIF2AK4	-0.105491069498071	8.29162093457944	-1.15897827419559	0.249035873248362	0.336835738147824	-6.27851436815068
ZNF549	-0.0369556254826256	3.33071747663551	-1.15880886802883	0.249104632581967	0.336898704087235	-6.27870827367301
LOC101929550	-0.0462797683397686	5.51646757009346	-1.15877697324236	0.249117579686002	0.336898704087235	-6.27874477796095
IKBKE	0.0644888378378377	7.19024112149533	1.1587440085641	0.249130961594282	0.336898704087235	-6.27878250573412
MAPK8IP3-AS1	-0.0419535212355215	4.99182214953271	-1.15866186534123	0.249164309596181	0.336921920976031	-6.27887651334933
METTL15	-0.0532711737451738	4.40755915887851	-1.15830455200135	0.249309406292149	0.337096232493196	-6.27928535978481
WDR43	0.0795739729729731	8.41327476635514	1.1579509327071	0.249453061872058	0.337268572940121	-6.27968985834457
ZNF275	-0.100088586872587	7.40257121495327	-1.15766460963542	0.249569421761378	0.337403988752771	-6.2800172897661
FAM90A1	0.0482489884169881	5.26702205607477	1.15755018464567	0.249615934109682	0.33744496311997	-6.2801481210474
C1QTNF2	-0.0719943397683397	5.13511495327103	-1.15739807860479	0.249677772849657	0.337506649907254	-6.28032201657758
MTM1	0.106307127413127	6.42570644859813	1.15708815367833	0.249803806475482	0.337635017421864	-6.28067626989948
ING2-DT	-0.042228822393822	4.86247177570093	-1.15708481860397	0.249805162957101	0.337635017421864	-6.28068008148461
KREMEN1	0.0450200656370653	4.08280102803738	1.15641591094594	0.250077334627786	0.337980946020835	-6.28144434517647
CREB3L1	-0.0838246409266411	6.48109523364486	-1.15631380129553	0.2501189004688	0.338015184850561	-6.28156097313765
CFAP92	0.0484436949806946	5.64372429906542	1.15615971749193	0.250181632724073	0.338078022053607	-6.28173694610902
RHBDL2	0.0526349768339768	3.82558869158879	1.15604239405681	0.250229406174449	0.338120638127099	-6.28187092119281
NECAP2	0.07483622007722	8.26516962616823	1.15558999582585	0.250413680700623	0.338347682773797	-6.2823874039147
LOC286059	-0.0338613011583012	5.26815747663551	-1.15537944296431	0.250499477562626	0.338441648009091	-6.28262771542205
ZAN	0.0436729343629342	5.69060242990654	1.15520794808301	0.250569374311243	0.338514120322909	-6.2828234171038
LOC107984678	0.0388629961389961	4.32055682242991	1.15480435250265	0.25073392360608	0.338700243460727	-6.28328386910945
ATP11A-AS1	0.0358415868725872	4.49549803738318	1.15479025385086	0.250739673126708	0.338700243460727	-6.28329995106882
USP49	0.0387174787644786	3.44047757009346	1.15465244409547	0.250795877743174	0.338754190706613	-6.28345713693034
IFIT5	0.139753640926642	8.4341838317757	1.15447076360337	0.250869988318329	0.338823837072545	-6.28366433381337
ZDHHC13	0.175279077220077	5.59076990654206	1.1544462673714	0.250879981935343	0.338823837072545	-6.28369226802293
DDX43	0.153736127413128	4.01086476635514	1.15428542581389	0.25094560673701	0.338890487334079	-6.28387566888428
SS18	0.120034324324325	7.33754280373832	1.15418604930445	0.2509861593177	0.338923272267155	-6.28398897128133
GANAB	-0.0702522123552132	10.3081443925234	-1.1538050424139	0.251141679806465	0.339111291680056	-6.28442328149274
TEKT1	0.035099625482626	5.75722831775701	1.15367783949222	0.251193617040455	0.339159429504664	-6.28456824911679
SLC24A3-AS1	-0.0535731776061778	4.44480401869159	-1.15359521448947	0.251227357082787	0.33918299299092	-6.28466240487902
RBM43	0.0917471158301153	7.0270985046729	1.15341695803161	0.251300159292185	0.339259287980581	-6.28486551557495
HK1	0.171484220077219	8.43900728971963	1.15325289824191	0.25136717659022	0.339327763860673	-6.28505242311361
CBFB	0.126976088803089	8.63848252336449	1.15311605405826	0.251423086170573	0.339381237208531	-6.28520830503594
TNNT2	-0.03634033976834	5.85599	-1.15209601783875	0.25184011322893	0.339922123274516	-6.28636968005752
PTPN6	-0.0763554169884175	7.86427056074766	-1.15190629822273	0.251917731267553	0.340004850341274	-6.28658557713946
STARD7-AS1	0.0500366525096527	6.60798317757009	1.15179295503189	0.251964110274032	0.340045407151422	-6.28671454284783
SOX30	-0.0394427606177607	3.58772551401869	-1.15158833460922	0.252047854383547	0.340136382585897	-6.28694733552796
ONECUT1	0.154635003861003	7.92852065420561	1.15145295591933	0.252103271045974	0.340189121064111	-6.28710133105911
ITPRIPL2	0.122346077220077	8.0450508411215	1.15099491806176	0.25229083067059	0.340420155373833	-6.28762222586004
SBSPON	0.123663227799228	3.2158876635514	1.15092526849841	0.252319359758127	0.340436591136662	-6.2877014157884
ARF6	-0.0663574285714292	8.64677859813084	-1.14954795042345	0.252883990069321	0.341176301211762	-6.28926643412312
OR7E12P	-0.0738595984555983	6.9256276635514	-1.14932891598132	0.252973865243283	0.341264685508064	-6.28951515000871
LOC101929398	-0.0458206949806948	5.60127168224299	-1.14930499321242	0.252983682705463	0.341264685508064	-6.28954231176097
GAREM2	0.0509673436293436	6.15130663551402	1.14926848452151	0.252998665716169	0.341264685508064	-6.28958376242209
DNAH3	-0.0413784015444017	3.15193299065421	-1.14901128709234	0.253104236204512	0.341384974073629	-6.28987573878105
NQO2	-0.177824054054053	10.3767705607477	-1.14869747228619	0.253233088270545	0.34153664703017	-6.29023190212982
DCAF1	0.0786220849420848	5.4689414953271	1.14842387772166	0.253345463738447	0.341666079715655	-6.29054234017491
OR5P2	-0.0539273204633205	4.6020423364486	-1.1482232429235	0.253427894293461	0.341755114024546	-6.29076994751477
DPP9	-0.0678388725868721	8.2361791588785	-1.14792153817184	0.253551884960245	0.341900178230405	-6.29111213921909
PCDHGC4	-0.0457383706563709	5.59242121495327	-1.14778310223367	0.25360879188137	0.341954770923184	-6.29126912306183
PTGR1	-0.300568305019305	10.4287086915888	-1.14769445026719	0.253645238819441	0.341981771005247	-6.29136964308273
DST	-0.046221308880309	3.37591635514019	-1.14755548042414	0.253702380078285	0.342036667276331	-6.29152720191367
ZNF430	0.116907833976833	5.86772635514019	1.14733061673351	0.253794858193211	0.342139193825042	-6.29178210456485
SMC5	0.0946942509652506	7.35284140186916	1.14706612182392	0.253903665613854	0.342263719105574	-6.29208187029492
SLC10A2	-0.0356089498069499	3.52673280373832	-1.14664144005884	0.254078439268847	0.342473510639531	-6.29256304301194
NPPB	0.0878729034749035	5.43265775700935	1.14660803890194	0.254092188790854	0.342473510639531	-6.29260087980028
LITAF	0.0322764478764478	3.41604327102804	1.14629742111579	0.254220079151902	0.342623709032374	-6.29295269573947
EXOSC7	0.0693408532818534	8.77677560747663	1.14611412899531	0.254295567144816	0.342703267552656	-6.29316025480631
RNF157-AS1	0.15881932046332	4.08736859813084	1.14596666876469	0.254356309422233	0.342762944891515	-6.29332721451801
GALNT2	-0.126005061776062	7.95829570093458	-1.14582865564538	0.254413169489276	0.342817383295243	-6.29348345888699
DAZAP2	0.0673702509652514	11.4166658878505	1.14533871822165	0.254615091374517	0.343067270319181	-6.29403796776656
SPRNP1	-0.0352485521235521	6.05851803738318	-1.14514120136255	0.254696527563731	0.343154793606829	-6.29426145098102
OSCAR	-0.0890459073359071	5.38960728971963	-1.1450049583873	0.254752711239402	0.34320828484501	-6.29441558308633
H2AC16	0.0429623204633205	3.49043429906542	1.14466097806457	0.254894600224637	0.343377225713407	-6.2948046494902
NALCN-AS1	-0.0432590077220077	5.48023457943925	-1.14450819306693	0.254957640619226	0.343439931965507	-6.29497742369445
SH3RF3-AS1	-0.0383631467181467	3.39209504672897	-1.14445153715655	0.254981020125617	0.34344920847968	-6.29504148630651
KANK3	-0.10525661003861	6.64138485981308	-1.14400493085155	0.255165368650814	0.343670474799024	-6.2955463697106
CD248	-0.0745602239382241	7.54205336448598	-1.1439736160571	0.255178298182026	0.343670474799024	-6.29558176352002
TRAPPC3L	-0.0390006640926641	3.85312392523364	-1.1438673646902	0.255222171634882	0.343692523890184	-6.29570184797475
LOC101927253	-0.0435552818532826	4.31911345794393	-1.14385402780806	0.255227679093249	0.343692523890184	-6.29571692044473
IER3IP1	0.0786260579150582	6.40982112149533	1.14344156238068	0.255398047835132	0.343899705665618	-6.29618297718103
LINC01254	-0.0340952084942086	3.55951607476636	-1.14330893310698	0.255452847351323	0.343925308149431	-6.29633280402509
LARP7	0.0753025675675677	8.27812579439252	1.14329403858198	0.25545900196097	0.343925308149431	-6.29634962881152
HSD11B1L	-0.0381408262548266	6.42807859813084	-1.14327562936581	0.255466609030705	0.343925308149431	-6.29637042348128
ZNF875	0.0362125521235522	4.19799261682243	1.14307628591375	0.255548992102122	0.344013977085435	-6.29659557679779
LINC03048	-0.0362117837837838	5.7639438317757	-1.14290014192194	0.255621803065654	0.344089749647005	-6.29679449503816
FAM174C	0.0635405405405411	8.29758803738318	1.1425990911071	0.255746279415247	0.344235054136327	-6.29713440047625
LOC101928211	-0.0283258069498069	3.10054747663551	-1.14240463210523	0.255826705640863	0.344321052111255	-6.29735391055898
SLC35F3-AS1	-0.0486035482625485	5.00891869158878	-1.14233490125428	0.255855549937672	0.344337618555037	-6.29743261557069
ZNF784	0.0709518687258684	7.52335981308411	1.14226763361328	0.255883377494369	0.344352814588519	-6.29750853592207
MLLT11	0.206751768339767	7.83682411214953	1.1422056043278	0.255909039916111	0.344365095134933	-6.29757854023639
GPR68	0.0451139227799226	4.46219242990654	1.14205843321036	0.255969934012163	0.344424780684239	-6.29774461812173
DGKB	0.0329514169884168	4.09369429906542	1.14201668065879	0.255987211569528	0.344425773323244	-6.29779173073447
ATM	-0.0448349729729733	5.70812168224299	-1.14085635398155	0.256467693213353	0.345049957583335	-6.29910034411111
FAM169A-AS1	-0.0608257413127415	5.25695448598131	-1.14063853278891	0.256557961912219	0.345149105165712	-6.29934585756399
PMAIP1	-0.228776517374517	4.70740906542056	-1.14054303419192	0.256597545160838	0.345180056875278	-6.29945348275841
SNAPC2	-0.0494915830115831	6.30704962616822	-1.14049286659177	0.256618340870539	0.345185732852406	-6.29951001721487
CALCA	-0.0577544324324328	5.8549891588785	-1.14027861776522	0.256707165657102	0.345282910324473	-6.29975142941643
PRKCH	-0.05166277992278	5.51026327102804	-1.14006410192986	0.25679612282542	0.345380253291775	-6.29999309813657
RASGRF1	-0.0566970154440159	6.48495822429907	-1.13961817474444	0.25698111296701	0.345606677560714	-6.30049532769605
ALKBH8	0.0866222741312739	5.19208607476636	1.13955293638402	0.25700818456113	0.345606677560714	-6.30056878691673
ZFP14	0.0800235444015442	4.75240887850467	1.13953828941376	0.257014262807588	0.345606677560714	-6.30058527902676
FBXW2	0.0514164903474904	4.65936803738318	1.13930962591917	0.257109167433385	0.345711971500794	-6.30084272138884
LOC102723506	-0.0369329420849422	3.82349177570093	-1.13906632228	0.257210175391704	0.345825457925932	-6.30111659109346
KLHL4	0.0466787065637067	4.4558223364486	1.13864463054173	0.25738530763389	0.346038585200344	-6.30159112446368
HSD17B12	0.0373476100386103	3.69601869158878	1.13846446711251	0.257460156644966	0.346116869075196	-6.3017938116518
OVOL2	-0.045065667953668	4.09098859813084	-1.13804638277499	0.257633909044534	0.346328095148368	-6.30226404366106
LINC00226	-0.0507741274131273	3.19851355140187	-1.13792557185027	0.257684132424998	0.346373249007111	-6.30239989194434
FBXL5	0.105164818532819	10.3047637383178	1.137834268442	0.257722093542886	0.346401915441622	-6.30250255056676
FAM200A	0.040417675675676	3.64123579439252	1.13748360882806	0.257867923467584	0.346550506914451	-6.30289674625586
MAPK13	0.165787463320463	6.31755719626168	1.13745393042615	0.257880268581696	0.346550506914451	-6.30293010393101
PARP10	0.0542230386100388	7.11121869158879	1.1374483957713	0.257882570838759	0.346550506914451	-6.30293632463084
VSIG10L2	-0.0423839884169882	4.73559485981308	-1.13716686999912	0.257999696521645	0.346685531416837	-6.30325270780012
TBC1D29P	-0.0512728996139001	5.09225373831776	-1.13657328766278	0.258246772454338	0.346995147089246	-6.30391953464957
CTSE	0.138326046332045	6.27990448598131	1.13614029781815	0.258427107392178	0.347215051573308	-6.30440573850874
GRTP1	0.0943432316602309	6.21504392523364	1.13572950654991	0.258598278704568	0.347422616499607	-6.30486684845746
SPAG16	-0.0359686100386102	3.37132345794393	-1.13552533752173	0.258683382886555	0.347514532303052	-6.30509596602755
SAP18	-0.104524972972973	8.07720214953271	-1.13516521322385	0.258833542185222	0.347678070148128	-6.3054999979016
RNF149	-0.091487598455599	9.8818953271028	-1.13515330274953	0.258838509484558	0.347678070148128	-6.30551335840439
PRIM2	0.0283305444015445	3.22737102803738	1.13483477818351	0.258971375966965	0.347834103014453	-6.30587061065741
C8orf44	0.091771868725868	6.23708037383178	1.13463082477102	0.259056476424481	0.347909004576626	-6.30609931027545
LOC101929645	0.0474934594594594	3.78158102803738	1.13462104797835	0.259060556327563	0.347909004576626	-6.30611027230441
JUP	0.0872275598455586	8.82774205607477	1.13427664573499	0.259204305859287	0.348079606965486	-6.306496367451
TRIM21	0.102436652509653	7.28477355140187	1.13423514361286	0.25922163214916	0.348080427384196	-6.30654288604365
SLC6A1	-0.317418034749036	10.1106152336449	-1.13393847801324	0.259345507679708	0.34822431181393	-6.30687536200828
METTL21EP	-0.0342612162162165	4.3545623364486	-1.13378891551591	0.259407974677718	0.348285729509271	-6.307042945936
PPP3CB-AS1	-0.0672156177606177	6.34047635514019	-1.13310866569781	0.259692224435373	0.348611069299549	-6.3078048897326
H1-6	0.0514380154440154	5.19971130841121	1.13310047933136	0.259695646528471	0.348611069299549	-6.30781405651497
LINC02043	-0.0419259189189193	6.30286074766355	-1.13308883377956	0.259700514696691	0.348611069299549	-6.30782709665035
COL3A1	-0.334527613899614	9.46992691588785	-1.13269145913067	0.259866666871675	0.348811619887571	-6.30827197949935
LRP1B	0.185371073359073	3.32873457943925	1.132588845546	0.259909584271006	0.348846740757939	-6.30838683632357
PCDH10-DT	-0.0253576216216216	2.92899252336449	-1.13231569919508	0.260023850030618	0.348977613627068	-6.30869252335754
SMIM3	-0.17087133976834	7.38691906542056	-1.13222136596637	0.260063320794489	0.349008093847035	-6.30879807804469
HERPUD1	-0.0539005444015444	6.05109093457944	-1.13208467179596	0.260120523619603	0.349062365243886	-6.30895101750862
DDX21	0.101760166023166	10.2976574766355	1.13154946824487	0.260344576845909	0.349340516028043	-6.30954965337641
TMEM161B-DT	0.16751854054054	5.61312102803738	1.13144025030133	0.260390315581814	0.349379377040959	-6.30967178187842
TRAV12-3	-0.0349572277992279	3.25502429906542	-1.1311133826532	0.260527236234821	0.349540568736158	-6.31003721950823
TDRG1	-0.0606545328185328	5.83946514018692	-1.13075161124666	0.260678836502475	0.349721433534825	-6.31044155931924
LRIG1	0.121747123552124	8.01761981308411	1.13046922130494	0.260797214971081	0.349857708210899	-6.31075708936902
GEN1	-0.101774745173745	4.33654785046729	-1.13029342884758	0.260870926584826	0.349931411439912	-6.31095347324179
GABRA2	0.116730196911197	3.5127514953271	1.13025804628887	0.260885764627576	0.349931411439912	-6.3109929967251
TMEM254-AS1	-0.0573019111969118	6.16581682242991	-1.13012576922925	0.260941241626258	0.349983280666315	-6.31114074385808
STX7	-0.047831895752896	5.86242242990654	-1.12976889244615	0.261090957017448	0.350161530812864	-6.3115392738974
CPLANE1	-0.0261806718146715	3.10282570093458	-1.1295300001258	0.261191209729951	0.350273425516261	-6.31180598012925
DNTT	-0.0328924324324324	3.25003401869159	-1.12941908558193	0.26123776491141	0.350307204686853	-6.31192978958634
TRABD2A	0.113209613899614	6.27627560747664	1.12938983694305	0.261250042680888	0.350307204686853	-6.31196243669109
EPB41L2	0.131270451737451	6.59449327102804	1.12893642776139	0.261440423058589	0.350539911774649	-6.31246842293738
DVL1	-0.0958489613899616	8.31090074766355	-1.12880317029084	0.261496394553095	0.350592384765237	-6.31261709514952
MDS2	0.0341277953667952	4.09426551401869	1.1286367869303	0.26156629154579	0.350663519934947	-6.31280270108137
MARCHF1	-0.0317136911196912	3.33204813084112	-1.12847047101629	0.261636173290357	0.35073462550524	-6.31298820507813
CNNM3	-0.0925864440154438	8.5751091588785	-1.12770543442124	0.261957790857997	0.351143162975663	-6.3138411611636
EXD2	0.0369202741312737	5.24224074766355	1.12753896411717	0.262027810822748	0.351214413785589	-6.31402668773954
PRXL2A	0.114564861003861	10.3529265420561	1.1274760636434	0.26205427114031	0.351227273104577	-6.31409678162653
BNIPL	-0.0405515984555984	4.46572794392523	-1.1274025968633	0.262085178751812	0.351246091023795	-6.31417864536804
DNAAF3	-0.0474303590733594	5.89648700934579	-1.12656813543443	0.262436417475588	0.351694186080935	-6.31510811686103
MROH2B	-0.045054637065637	4.68101635514019	-1.12616647970608	0.2626055985418	0.351898261520879	-6.31555526471513
SI	0.153799455598456	3.04305943925234	1.12600502099504	0.262673627942678	0.351966773584604	-6.31573496660783
LINC01816	0.0456337606177607	4.9034846728972	1.12578974432406	0.262764352325217	0.352052843861934	-6.31597452820343
TMEM129	-0.064528760617761	7.78933411214953	-1.1257723717961	0.262771674613237	0.352052843861934	-6.3159938585407
RALYL	-0.142291362934363	4.16693084112149	-1.12558953351267	0.262848747166192	0.352126656088905	-6.31619728424917
LENG1	0.0559165598455598	6.76348822429907	1.12556144875036	0.262860587250385	0.352126656088905	-6.31622852847172
LOC101929341	-0.0304043861003863	3.18453252336449	-1.12547903554488	0.262895333487967	0.352150548343846	-6.31632020854681
CFAP126	-0.0572985907335906	4.87370710280374	-1.12539606931618	0.262930316133244	0.352174754174996	-6.31641249720805
VSIR	-0.100776432432432	5.15008392523364	-1.1252101759637	0.263008709749253	0.352252473082008	-6.31661925419705
LOC101929460	-0.033496938223938	5.35111719626168	-1.12517825773374	0.263022171722635	0.352252473082008	-6.31665475139682
SRCAP	0.0438078378378373	5.7858114953271	1.12448768671488	0.263313548104955	0.352620020947754	-6.31742251490989
KDELR3	0.254974953667953	8.20288523364486	1.12423167066649	0.263421627718341	0.352742072896067	-6.31770703165369
PPP1R3D	0.116643451737452	4.50775420560748	1.12403766065406	0.263503551564355	0.35282908679116	-6.31792259747454
CBLB	-0.0389400038610039	3.3580976635514	-1.12341953867943	0.263764682365881	0.353156030707073	-6.31860915466084
MAGOH2P	-0.0424617992277994	4.32917476635514	-1.12322268305233	0.263847883663675	0.353244717076789	-6.31882772767858
PAN2	-0.0864309768339769	8.69849177570094	-1.12291138727968	0.263979490706077	0.35339819443673	-6.31917328969489
VTI1A	0.0763548725868725	5.90794205607477	1.12278685922202	0.264032150498054	0.353445969527609	-6.3193114991292
MAILR	0.115329007722007	5.34039401869159	1.12234806234714	0.264217765236256	0.353671706838066	-6.31979838547737
LINC02653	0.0365899613899615	4.47489168224299	1.12229820920214	0.264238859302621	0.353677208260559	-6.31985369046657
FOXN3	-0.0725208416988418	8.12274672897196	-1.12177996142716	0.264458212161028	0.353948056433014	-6.32042847071846
CEP41	-0.0472770000000002	5.03667112149533	-1.12151832587606	0.264569000012025	0.354073576879846	-6.32071854800302
PDE11A-AS1	-0.0448317142857142	3.8631208411215	-1.12062755601206	0.264946433863025	0.354555911494354	-6.32170565569286
NPHS1	-0.0381585173745174	4.87954242990654	-1.12049273039963	0.265003594459657	0.354609616439268	-6.32185499611006
CRABP2	-0.0606310386100386	7.1897791588785	-1.12025386653565	0.265104884212714	0.354722361295737	-6.3221195320476
MIR210HG	-0.125621254826255	5.78114841121495	-1.12002657803535	0.265201290565338	0.354828557872822	-6.32237119740569
CD28	0.127556154440154	4.37874065420561	1.11994609831487	0.265235432594425	0.354840510325515	-6.3224602966783
SLC7A13	0.0406591737451736	3.46051	1.1199251881019	0.265244303867027	0.354840510325515	-6.32248344539689
PNMA8A	0.234165760617758	4.47522336448598	1.11982592455354	0.265286419799473	0.354869749727612	-6.32259332966918
ZACN	0.0389477760617756	5.89948093457944	1.11979334648591	0.265300243169394	0.354869749727612	-6.32262939136049
LOC101929719	-0.0628238146718146	5.00063355140187	-1.11966918825391	0.265352930009377	0.35491742658586	-6.32276681663218
SORCS3	-0.0507104555984555	3.64152196261682	-1.11954701876013	0.265404780056663	0.354963978156709	-6.3229020261298
TAS2R39	-0.0439588648648646	4.30226672897196	-1.11937902441136	0.265476090219893	0.355036548888257	-6.32308792815767
CA8	0.0398334787644787	3.7680276635514	1.1193241459978	0.265499387882681	0.355044904525363	-6.32314865053633
NDNF	-0.0509572934362933	5.41189831775701	-1.11925647178098	0.26552811974411	0.355060525624565	-6.3232235273309
OR1F1	-0.0526398223938226	6.0602708411215	-1.11895153582275	0.265657610721804	0.355210869761837	-6.32356086282048
TYRP1	0.188004424710424	3.75382598130841	1.11842913179659	0.265879551924627	0.355469998642249	-6.32413856376832
TCEANC2	0.0316987258687259	3.25825018691589	1.11838879975379	0.26589669220829	0.355469998642249	-6.32418315403589
LINC00862	-0.0453829768339769	3.47796560747664	-1.11837485062533	0.265902620478789	0.355469998642249	-6.32419857553662
GK5	0.0697125289575292	3.87824308411215	1.11776759118852	0.266160790437908	0.355784358169103	-6.32486975090145
KLF15	0.0565407722007723	7.06344280373832	1.1177413705765	0.266171941793914	0.355784358169103	-6.32489872329445
GUCY2D	-0.0523633899613902	5.71326925233645	-1.11767384403854	0.266200661635646	0.35579750946706	-6.32497333350021
PDILT	-0.0363909845559842	4.12504308411215	-1.11760862329556	0.266228402848435	0.35579750946706	-6.32504539184847
AREL1	-0.0452502857142857	5.55238700934579	-1.1175977252852	0.266233038441977	0.35579750946706	-6.32505743198278
LOC101929255	0.0336852895752896	3.1326446728972	1.11730360037829	0.266358169116428	0.355941892683084	-6.32538233820141
OXCT2	-0.0471378571428568	5.37041214953271	-1.11702662962737	0.266476039347168	0.356076555657433	-6.32568821864566
CCDC191	0.0717607837837834	6.06486252336449	1.11657837693221	0.266666879008505	0.356308699934111	-6.32618310216872
NDUFB5	0.0689387567567562	10.645573364486	1.11637206006986	0.266754748640487	0.356403239169095	-6.32641081655437
ALX4	-0.0359757644787643	5.57779607476636	-1.11619531784216	0.266830038598986	0.35648096001702	-6.32660585637297
ATP1A2	-0.0891528108108108	5.53251654205607	-1.1161493241886	0.266849633745199	0.356484268226201	-6.32665660666459
LAMP5	-0.12429667953668	5.87113252336449	-1.11551893217172	0.267118307254703	0.35681222902003	-6.32735198759091
TXNDC8	0.0354160193050197	5.77089719626168	1.11549291183585	0.267129401192003	0.35681222902003	-6.32738068219011
